,,account_id,average_price,direction,exchange,frozen,instrument,position,position_profit,yesterday_position
2018-06-14,41,test0_12940567,13.814143,,SH,0,600048,100,-16.414299999999926,0
2018-06-14,42,test0_12940567,7.892366999999999,,SZ,0,000961,100,-24.23669999999989,0
2018-06-14,43,test0_12940567,10.733218999999998,,SH,0,600029,100,1.6781000000001711,0
2018-06-14,44,test0_12940567,27.40822,,SZ,0,000002,100,-3.8219999999999033,0
2018-06-14,45,test0_12940567,8.752625,,SH,0,601006,100,37.73750000000007,0
2018-06-14,46,test0_12940567,11.383414,,SH,0,601111,100,26.65860000000002,0
2018-06-14,47,test0_12940567,14.314293,,SH,0,600188,100,21.57070000000001,0
2018-06-14,48,test0_12940567,33.440029,,SH,0,601601,100,254.99709999999993,0
2018-06-14,49,test0_12940567,25.537658999999998,,SH,0,600741,100,25.234100000000126,0
2018-06-14,50,test0_12940567,45.13353599999999,,SH,0,601336,100,235.64640000000097,0
2018-06-14,51,test0_12940567,33.059915,,SZ,0,300124,100,15.008500000000424,0
2018-06-14,52,test0_12940567,19.465837999999998,,SZ,0,002456,100,-105.58379999999978,0
2018-06-14,53,test0_12940567,32.369708,,SH,0,601155,100,21.02919999999955,0
2018-06-14,54,test0_12940567,22.296687000000002,,SZ,0,001979,100,-11.668700000000243,0
2018-06-14,55,test0_12940567,15.0045,,SH,0,601198,100,21.550000000000047,0
2018-06-14,56,test0_12940567,35.980790999999996,,SH,0,601360,100,-311.0790999999999,0
2018-06-14,57,test0_12940567,24.617383000000004,,SZ,0,300408,100,-51.73830000000024,0
2018-06-14,58,test0_12940567,75.992791,,SH,0,603288,100,84.72090000000065,0
2018-06-14,59,test0_12940567,63.499044,,SH,0,600809,100,140.0956000000008,0
2018-06-14,60,test0_12940567,10.983293999999999,,SZ,0,002085,100,-24.32939999999988,0
2018-06-14,61,test0_12940567,24.537359000000002,,SZ,0,300433,100,-111.73590000000004,0
2018-06-14,62,test0_12940567,18.195457,,SZ,0,002050,100,4.4542999999997335,0
2018-06-14,63,test0_12940567,4.031209,,SH,0,601899,100,-8.120899999999942,0
2018-06-14,64,test0_12940567,7.3021899999999995,,SZ,0,002797,100,9.781000000000084,0
2018-06-14,65,test0_12940567,17.085124,,SH,0,600362,100,-7.512399999999886,0
2018-06-14,66,test0_12940567,8.692606999999999,,SH,0,600031,100,-7.260699999999964,0
2018-06-14,67,test0_12940567,17.035109,,SH,0,600663,100,-25.510899999999737,0
2018-06-14,68,test0_12940567,28.848651999999998,,SH,100,600340,100,-1.8651999999999447,0
2018-06-14,69,test0_12940567,25.587673999999996,,SH,100,600660,100,-1.767399999999597,0
2018-06-15,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-06-15,1,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-06-15,2,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-06-15,3,test0_12940567,33.299987,,SH,0,600682,100,260.0012999999997,0
2018-06-15,4,test0_12940567,32.719813,,SH,0,601021,100,700.0186999999996,0
2018-06-15,5,test0_12940567,109.72290700000002,,SZ,0,002304,100,3327.7092999999977,0
2018-06-15,6,test0_12940567,17.395217,,SH,0,600690,100,323.4783,0
2018-06-15,7,test0_12940567,56.32689299999999,,SH,0,601888,100,1007.3107000000015,0
2018-06-15,8,test0_12940567,64.32929299999999,,SZ,0,000568,100,290.0707000000011,0
2018-06-15,9,test0_12940567,16.144841999999997,,SH,0,600900,100,152.51580000000047,0
2018-06-15,10,test0_12940567,33.119933,,SH,0,600104,100,341.0066999999998,0
2018-06-15,11,test0_12940567,5.871761,,SH,0,601727,100,46.823899999999966,0
2018-06-15,12,test0_12940567,6.992097,,SH,0,600886,100,70.7903,0
2018-06-15,13,test0_12940567,702.170588,,SH,0,600519,100,7115.941200000008,0
2018-06-15,14,test0_12940567,26.167848,,SZ,0,000895,100,110.21520000000002,0
2018-06-15,15,test0_12940567,51.845549,,SZ,0,002008,100,397.4451000000002,0
2018-06-15,16,test0_12940567,8.432528999999999,,SZ,0,000338,100,108.74710000000007,0
2018-06-15,17,test0_12940567,27.498247000000003,,SH,0,600887,100,213.17529999999962,0
2018-06-15,18,test0_12940567,56.81704,,SZ,0,000423,100,-1.7040000000001498,0
2018-06-15,19,test0_12940567,22.016603,,SZ,0,300144,100,93.33969999999994,0
2018-06-15,20,test0_12940567,53.896164,,SH,0,600009,100,523.3836000000003,0
2018-06-15,21,test0_12940567,12.50375,,SZ,0,002027,100,-15.37500000000005,0
2018-06-15,22,test0_12940567,16.354905000000002,,SH,0,600233,100,-124.49050000000028,0
2018-06-15,23,test0_12940567,78.65358900000001,,SZ,0,000858,100,459.6410999999989,0
2018-06-15,24,test0_12940567,36.75102199999999,,SZ,0,002572,100,28.89780000000073,0
2018-06-15,25,test0_12940567,40.10202699999999,,SH,0,600309,100,785.7973000000009,0
2018-06-15,26,test0_12940567,27.328196,,SH,0,600547,100,-39.819599999999866,0
2018-06-15,27,test0_12940567,8.062418000000001,,SH,0,600115,100,10.758199999999896,0
2018-06-15,28,test0_12940567,24.577371,,SZ,0,002475,100,11.262900000000187,0
2018-06-15,29,test0_12940567,23.687104000000005,,SZ,0,002468,100,-43.710400000000504,0
2018-06-15,30,test0_12940567,35.900767,,SH,0,600585,100,117.92329999999964,0
2018-06-15,31,test0_12940567,54.766425,,SZ,0,000333,100,151.3575000000003,0
2018-06-15,32,test0_12940567,6.341902,,SZ,0,000898,100,17.809799999999942,0
2018-06-15,33,test0_12940567,63.839146,,SH,0,601318,100,79.0853999999996,0
2018-06-15,34,test0_12940567,36.040808999999996,,SZ,0,002508,100,-4.080899999999588,0
2018-06-15,35,test0_12940567,48.434525999999984,,SZ,0,000651,100,57.5474000000014,0
2018-06-15,36,test0_12940567,9.202759999999998,,SH,0,600019,100,-23.27599999999972,0
2018-06-15,37,test0_12940567,8.612582999999999,,SH,0,601225,100,33.74170000000003,0
2018-06-15,38,test0_12940567,15.894767,,SH,0,601229,100,-2.476700000000065,0
2018-06-15,39,test0_12940567,13.814143,,SH,0,600048,100,17.58570000000006,0
2018-06-15,40,test0_12940567,7.892366999999999,,SZ,0,000961,100,-20.236699999999885,0
2018-06-15,41,test0_12940567,10.733218999999998,,SH,0,600029,100,11.678100000000136,0
2018-06-15,42,test0_12940567,27.40822,,SZ,0,000002,100,58.17799999999984,0
2018-06-15,43,test0_12940567,8.752625,,SH,0,601006,100,38.73750000000005,0
2018-06-15,44,test0_12940567,11.383414,,SH,0,601111,100,34.65860000000003,0
2018-06-15,45,test0_12940567,14.314293,,SH,0,600188,100,40.57070000000014,0
2018-06-15,46,test0_12940567,33.440029,,SH,0,601601,100,269.9970999999998,0
2018-06-15,47,test0_12940567,25.537658999999998,,SH,0,600741,100,21.23410000000021,0
2018-06-15,48,test0_12940567,45.13353599999999,,SH,0,601336,100,209.64640000000045,0
2018-06-15,49,test0_12940567,33.059915,,SZ,0,300124,100,-35.99149999999938,0
2018-06-15,50,test0_12940567,19.465837999999998,,SZ,0,002456,100,-102.58379999999967,0
2018-06-15,51,test0_12940567,32.369708,,SH,0,601155,100,123.02919999999986,0
2018-06-15,52,test0_12940567,22.296687000000002,,SZ,0,001979,100,27.331299999999814,0
2018-06-15,53,test0_12940567,15.0045,,SH,0,601198,100,-7.4500000000000455,0
2018-06-15,54,test0_12940567,75.992791,,SH,0,603288,100,181.72090000000054,0
2018-06-15,55,test0_12940567,63.499044,,SH,0,600809,100,53.09560000000033,0
2018-06-15,56,test0_12940567,10.983293999999999,,SZ,0,002085,100,-39.329399999999914,0
2018-06-15,57,test0_12940567,24.537359000000002,,SZ,0,300433,100,-235.73590000000024,0
2018-06-15,58,test0_12940567,18.195457,,SZ,0,002050,100,-11.54570000000028,0
2018-06-15,59,test0_12940567,4.031209,,SH,0,601899,100,-7.120899999999963,0
2018-06-15,60,test0_12940567,7.3021899999999995,,SZ,0,002797,100,9.781000000000084,0
2018-06-15,61,test0_12940567,17.085124,,SH,0,600362,100,-11.512400000000156,0
2018-06-15,62,test0_12940567,8.692606999999999,,SH,0,600031,100,-6.260699999999808,0
2018-06-15,63,test0_12940567,28.848651999999998,,SH,0,600340,100,26.13480000000017,0
2018-06-15,64,test0_12940567,25.587673999999996,,SH,0,600660,100,9.232600000000346,0
2018-06-15,65,test0_12940567,4.251275,,SZ,100,000425,100,-1.127499999999948,0
2018-06-15,66,test0_12940567,21.206360000000004,,SH,100,601088,100,-1.6360000000002373,0
2018-06-15,67,test0_12940567,17.615283,,SZ,100,002142,100,-1.5283000000000158,0
2018-06-15,68,test0_12940567,11.20336,,SH,100,600383,100,-1.3360000000000483,0
2018-06-15,69,test0_12940567,8.092427,,SZ,100,000069,100,-1.2427000000000632,0
2018-06-15,70,test0_12940567,9.962987999999998,,SZ,100,002146,100,-1.2987999999998223,0
2018-06-19,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-06-19,1,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-06-19,2,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-06-19,3,test0_12940567,33.299987,,SH,0,600682,100,139.00129999999962,0
2018-06-19,4,test0_12940567,32.719813,,SH,0,601021,100,530.0187000000001,0
2018-06-19,5,test0_12940567,109.72290700000002,,SZ,0,002304,100,2847.709299999997,0
2018-06-19,6,test0_12940567,17.395217,,SH,0,600690,100,262.4783000000001,0
2018-06-19,7,test0_12940567,56.32689299999999,,SH,0,601888,100,905.3107000000005,0
2018-06-19,8,test0_12940567,64.32929299999999,,SZ,0,000568,100,96.07070000000135,0
2018-06-19,9,test0_12940567,16.144841999999997,,SH,0,600900,100,154.5158000000004,0
2018-06-19,10,test0_12940567,33.119933,,SH,0,600104,100,368.0066999999994,0
2018-06-19,11,test0_12940567,5.871761,,SH,0,601727,100,46.823899999999966,0
2018-06-19,12,test0_12940567,6.992097,,SH,0,600886,100,41.79029999999999,0
2018-06-19,13,test0_12940567,702.170588,,SH,0,600519,100,3582.9412000000048,0
2018-06-19,14,test0_12940567,51.845549,,SZ,0,002008,100,124.44510000000051,0
2018-06-19,15,test0_12940567,8.432528999999999,,SZ,0,000338,100,42.74710000000006,0
2018-06-19,16,test0_12940567,27.498247000000003,,SH,0,600887,100,71.17529999999981,0
2018-06-19,17,test0_12940567,22.016603,,SZ,0,300144,100,28.33970000000008,0
2018-06-19,18,test0_12940567,53.896164,,SH,0,600009,100,439.3836,0
2018-06-19,19,test0_12940567,12.50375,,SZ,0,002027,100,-54.37499999999993,0
2018-06-19,20,test0_12940567,78.65358900000001,,SZ,0,000858,100,122.64109999999846,0
2018-06-19,21,test0_12940567,36.75102199999999,,SZ,0,002572,100,-175.1021999999992,0
2018-06-19,22,test0_12940567,40.10202699999999,,SH,0,600309,100,726.7973000000005,0
2018-06-19,23,test0_12940567,8.062418000000001,,SH,0,600115,100,11.758199999999874,0
2018-06-19,24,test0_12940567,24.577371,,SZ,0,002475,100,-61.737099999999856,0
2018-06-19,25,test0_12940567,23.687104000000005,,SZ,0,002468,100,-68.7104000000005,0
2018-06-19,26,test0_12940567,35.900767,,SH,0,600585,100,-17.0767000000005,0
2018-06-19,27,test0_12940567,54.766425,,SZ,0,000333,100,-14.64250000000007,0
2018-06-19,28,test0_12940567,6.341902,,SZ,0,000898,100,-23.190199999999983,0
2018-06-19,29,test0_12940567,63.839146,,SH,0,601318,100,-174.9145999999996,0
2018-06-19,30,test0_12940567,36.040808999999996,,SZ,0,002508,100,-174.08089999999987,0
2018-06-19,31,test0_12940567,48.434525999999984,,SZ,0,000651,100,-110.45259999999857,0
2018-06-19,32,test0_12940567,9.202759999999998,,SH,0,600019,100,-62.275999999999776,0
2018-06-19,33,test0_12940567,8.612582999999999,,SH,0,601225,100,29.741700000000115,0
2018-06-19,34,test0_12940567,15.894767,,SH,0,601229,100,1.5233000000000274,0
2018-06-19,35,test0_12940567,13.814143,,SH,0,600048,100,-32.41429999999994,0
2018-06-19,36,test0_12940567,7.892366999999999,,SZ,0,000961,100,-49.236699999999885,0
2018-06-19,37,test0_12940567,10.733218999999998,,SH,0,600029,100,17.678100000000185,0
2018-06-19,38,test0_12940567,27.40822,,SZ,0,000002,100,-30.82199999999986,0
2018-06-19,39,test0_12940567,8.752625,,SH,0,601006,100,19.73749999999992,0
2018-06-19,40,test0_12940567,11.383414,,SH,0,601111,100,42.658600000000035,0
2018-06-19,41,test0_12940567,14.314293,,SH,0,600188,100,-30.429299999999948,0
2018-06-19,42,test0_12940567,33.440029,,SH,0,601601,100,289.99710000000005,0
2018-06-19,43,test0_12940567,25.537658999999998,,SH,0,600741,100,35.23410000000027,0
2018-06-19,44,test0_12940567,45.13353599999999,,SH,0,601336,100,207.64640000000085,0
2018-06-19,45,test0_12940567,33.059915,,SZ,0,300124,100,-122.99149999999983,0
2018-06-19,46,test0_12940567,32.369708,,SH,0,601155,100,-156.97080000000022,0
2018-06-19,47,test0_12940567,22.296687000000002,,SZ,0,001979,100,-82.66870000000033,0
2018-06-19,48,test0_12940567,15.0045,,SH,0,601198,100,-98.45000000000006,0
2018-06-19,49,test0_12940567,75.992791,,SH,0,603288,100,26.720900000000825,0
2018-06-19,50,test0_12940567,63.499044,,SH,0,600809,100,-376.9044000000001,0
2018-06-19,51,test0_12940567,10.983293999999999,,SZ,0,002085,100,-138.32939999999994,0
2018-06-19,52,test0_12940567,18.195457,,SZ,0,002050,100,-100.54569999999998,0
2018-06-19,53,test0_12940567,4.031209,,SH,0,601899,100,-6.12089999999994,0
2018-06-19,54,test0_12940567,7.3021899999999995,,SZ,0,002797,100,-55.21899999999995,0
2018-06-19,55,test0_12940567,17.085124,,SH,0,600362,100,-8.512400000000042,0
2018-06-19,56,test0_12940567,8.692606999999999,,SH,0,600031,100,-7.260699999999964,0
2018-06-19,57,test0_12940567,28.848651999999998,,SH,0,600340,100,-69.86519999999992,0
2018-06-19,58,test0_12940567,25.587673999999996,,SH,0,600660,100,22.232600000000247,0
2018-06-19,59,test0_12940567,4.251275,,SZ,0,000425,100,-18.12749999999994,0
2018-06-19,60,test0_12940567,21.206360000000004,,SH,0,601088,100,20.36399999999965,0
2018-06-19,61,test0_12940567,17.615283,,SZ,0,002142,100,-39.52830000000027,0
2018-06-19,62,test0_12940567,11.20336,,SH,0,600383,100,-34.336000000000055,0
2018-06-19,63,test0_12940567,8.092427,,SZ,0,000069,100,-34.24270000000007,0
2018-06-19,64,test0_12940567,9.962987999999998,,SZ,0,002146,100,-69.2987999999998,0
2018-06-19,65,test0_12940567,3.971191,,SZ,100,000959,100,-1.1191000000000173,0
2018-06-19,66,test0_12940567,8.422526,,SH,100,600376,100,-1.252599999999937,0
2018-06-20,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-06-20,1,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-06-20,2,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-06-20,3,test0_12940567,33.299987,,SH,0,600682,100,108.0013000000001,0
2018-06-20,4,test0_12940567,32.719813,,SH,0,601021,100,468.0186999999996,0
2018-06-20,5,test0_12940567,109.72290700000002,,SZ,0,002304,100,3629.709299999999,0
2018-06-20,6,test0_12940567,17.395217,,SH,0,600690,100,280.47830000000005,0
2018-06-20,7,test0_12940567,56.32689299999999,,SH,0,601888,100,912.3107000000011,0
2018-06-20,8,test0_12940567,16.144841999999997,,SH,0,600900,100,141.51580000000018,0
2018-06-20,9,test0_12940567,33.119933,,SH,0,600104,100,281.0066999999997,0
2018-06-20,10,test0_12940567,5.871761,,SH,0,601727,100,46.823899999999966,0
2018-06-20,11,test0_12940567,6.992097,,SH,0,600886,100,47.79029999999995,0
2018-06-20,12,test0_12940567,702.170588,,SH,0,600519,100,6141.941200000008,0
2018-06-20,13,test0_12940567,8.432528999999999,,SZ,0,000338,100,43.74710000000004,0
2018-06-20,14,test0_12940567,27.498247000000003,,SH,0,600887,100,151.17529999999988,0
2018-06-20,15,test0_12940567,22.016603,,SZ,0,300144,100,53.33970000000008,0
2018-06-20,16,test0_12940567,53.896164,,SH,0,600009,100,246.38360000000006,0
2018-06-20,17,test0_12940567,12.50375,,SZ,0,002027,100,-3.3749999999999503,0
2018-06-20,18,test0_12940567,78.65358900000001,,SZ,0,000858,100,340.64109999999914,0
2018-06-20,19,test0_12940567,36.75102199999999,,SZ,0,002572,100,-54.1021999999991,0
2018-06-20,20,test0_12940567,40.10202699999999,,SH,0,600309,100,665.7973000000005,0
2018-06-20,21,test0_12940567,8.062418000000001,,SH,0,600115,100,-17.24180000000013,0
2018-06-20,22,test0_12940567,24.577371,,SZ,0,002475,100,-34.7370999999999,0
2018-06-20,23,test0_12940567,35.900767,,SH,0,600585,100,-134.07669999999996,0
2018-06-20,24,test0_12940567,54.766425,,SZ,0,000333,100,39.357499999999845,0
2018-06-20,25,test0_12940567,6.341902,,SZ,0,000898,100,-5.1902000000000115,0
2018-06-20,26,test0_12940567,63.839146,,SH,0,601318,100,-198.9145999999998,0
2018-06-20,27,test0_12940567,36.040808999999996,,SZ,0,002508,100,-119.08089999999945,0
2018-06-20,28,test0_12940567,48.434525999999984,,SZ,0,000651,100,-55.45259999999814,0
2018-06-20,29,test0_12940567,9.202759999999998,,SH,0,600019,100,-54.27599999999977,0
2018-06-20,30,test0_12940567,8.612582999999999,,SH,0,601225,100,14.74170000000008,0
2018-06-20,31,test0_12940567,15.894767,,SH,0,601229,100,-27.476700000000065,0
2018-06-20,32,test0_12940567,13.814143,,SH,0,600048,100,33.585700000000074,0
2018-06-20,33,test0_12940567,10.733218999999998,,SH,0,600029,100,-21.32189999999987,0
2018-06-20,34,test0_12940567,27.40822,,SZ,0,000002,100,-44.82199999999992,0
2018-06-20,35,test0_12940567,8.752625,,SH,0,601006,100,19.73749999999992,0
2018-06-20,36,test0_12940567,11.383414,,SH,0,601111,100,2.6586,0
2018-06-20,37,test0_12940567,14.314293,,SH,0,600188,100,-12.429299999999976,0
2018-06-20,38,test0_12940567,33.440029,,SH,0,601601,100,173.9970999999997,0
2018-06-20,39,test0_12940567,25.537658999999998,,SH,0,600741,100,-30.765899999999746,0
2018-06-20,40,test0_12940567,45.13353599999999,,SH,0,601336,100,104.64640000000074,0
2018-06-20,41,test0_12940567,33.059915,,SZ,0,300124,100,14.008500000000623,0
2018-06-20,42,test0_12940567,32.369708,,SH,0,601155,100,138.02919999999972,0
2018-06-20,43,test0_12940567,22.296687000000002,,SZ,0,001979,100,-34.668700000000285,0
2018-06-20,44,test0_12940567,75.992791,,SH,0,603288,100,80.72090000000003,0
2018-06-20,45,test0_12940567,63.499044,,SH,0,600809,100,-98.90439999999998,0
2018-06-20,46,test0_12940567,18.195457,,SZ,0,002050,100,-40.545700000000195,0
2018-06-20,47,test0_12940567,4.031209,,SH,0,601899,100,-18.12089999999995,0
2018-06-20,48,test0_12940567,8.692606999999999,,SH,0,600031,100,-28.260699999999872,0
2018-06-20,49,test0_12940567,28.848651999999998,,SH,0,600340,100,-55.86519999999986,0
2018-06-20,50,test0_12940567,25.587673999999996,,SH,0,600660,100,77.23260000000032,0
2018-06-20,51,test0_12940567,4.251275,,SZ,0,000425,100,-15.127500000000005,0
2018-06-20,52,test0_12940567,21.206360000000004,,SH,0,601088,100,-18.636000000000408,0
2018-06-20,53,test0_12940567,17.615283,,SZ,0,002142,100,-30.528300000000286,0
2018-06-20,54,test0_12940567,11.20336,,SH,0,600383,100,-11.336000000000013,0
2018-06-20,55,test0_12940567,8.092427,,SZ,0,000069,100,-21.24270000000008,0
2018-06-20,56,test0_12940567,9.962987999999998,,SZ,0,002146,100,-45.29879999999977,0
2018-06-20,57,test0_12940567,3.971191,,SZ,0,000959,100,38.88090000000002,0
2018-06-20,58,test0_12940567,8.422526,,SH,0,600376,100,19.74739999999997,0
2018-06-20,59,test0_12940567,6.221866,,SH,100,601901,100,-1.1866000000000376,0
2018-06-20,60,test0_12940567,5.80174,,SH,100,600688,100,-1.173999999999964,0
2018-06-20,61,test0_12940567,6.932079,,SH,100,600606,100,-1.207899999999995,0
2018-06-20,62,test0_12940567,8.342502,,SH,100,601668,100,-1.250199999999957,0
2018-06-21,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-06-21,1,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-06-21,2,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-06-21,3,test0_12940567,33.299987,,SH,0,600682,100,-235.99870000000004,0
2018-06-21,4,test0_12940567,32.719813,,SH,0,601021,100,411.0186999999996,0
2018-06-21,5,test0_12940567,109.72290700000002,,SZ,0,002304,100,3326.7092999999986,0
2018-06-21,6,test0_12940567,17.395217,,SH,0,600690,100,298.4783,0
2018-06-21,7,test0_12940567,56.32689299999999,,SH,0,601888,100,1140.3107000000014,0
2018-06-21,8,test0_12940567,16.144841999999997,,SH,0,600900,100,150.51580000000016,0
2018-06-21,9,test0_12940567,33.119933,,SH,0,600104,100,270.0066999999997,0
2018-06-21,10,test0_12940567,5.871761,,SH,0,601727,100,46.823899999999966,0
2018-06-21,11,test0_12940567,6.992097,,SH,0,600886,100,44.790300000000016,0
2018-06-21,12,test0_12940567,702.170588,,SH,0,600519,100,5714.94120000001,0
2018-06-21,13,test0_12940567,8.432528999999999,,SZ,0,000338,100,50.74710000000007,0
2018-06-21,14,test0_12940567,22.016603,,SZ,0,300144,100,-21.66029999999992,0
2018-06-21,15,test0_12940567,53.896164,,SH,0,600009,100,313.38360000000023,0
2018-06-21,16,test0_12940567,12.50375,,SZ,0,002027,100,-29.37499999999993,0
