,,deal_price,deal_time,deal_volume,direction,exchange,instrument,offset,order_id,trade_id
2018-08-06,8,7.570145999999999,2018-08-06,100,,SH,601611,close,order_95764321,deal_41720658
2018-08-06,9,6.49155,2018-08-06,100,,SH,600089,close,order_53061497,deal_19780452
2018-08-06,10,15.966015,2018-08-06,100,,SZ,002468,close,order_58493072,deal_35809142
2018-08-06,11,5.972226000000001,2018-08-06,100,,SH,600606,close,order_58749102,deal_84572069
2018-08-06,12,10.48635,2018-08-06,100,,SH,600048,close,order_30816754,deal_63594017
2018-08-06,13,20.353506,2018-08-06,100,,SH,600487,close,order_43850691,deal_13809742
2018-08-06,14,2.7758300000000005,2018-08-06,100,,SZ,000709,close,order_76403829,deal_47209681
2018-08-06,15,13.362606000000001,2018-08-06,100,,SH,601012,close,order_37056284,deal_07834592
2018-08-06,16,17.367392999999996,2018-08-06,100,,SH,601088,close,order_42601357,deal_30154876
2018-08-06,17,4.064709000000001,2018-08-06,100,,SH,601333,close,order_56384079,deal_50127439
2018-08-06,18,2.0569100000000002,2018-08-06,100,,SZ,000630,close,order_89340617,deal_61975284
2018-08-06,19,3.8949300000000004,2018-08-06,100,,SH,601989,close,order_72480563,deal_05342769
2018-08-06,20,5.641525000000001,2018-08-06,100,,SZ,000671,close,order_42359608,deal_03617928
2018-08-06,21,37.18414,2018-08-06,100,,SZ,300033,close,order_82094537,deal_45376290
2018-08-06,22,2.886243,2018-08-06,100,,SH,600025,close,order_31957280,deal_78156923
2018-08-06,23,5.712564000000001,2018-08-06,100,,SH,601169,close,order_38926451,deal_27539846
2018-08-06,24,43.673151,2018-08-06,100,,SH,601336,close,order_80259431,deal_37918450
2018-08-06,25,10.094835,2018-08-06,100,,SZ,002027,close,order_81435970,deal_75409813
2018-08-06,26,57.744834,2018-08-06,100,,SH,601318,close,order_18967304,deal_65894310
2018-08-06,27,11.425127999999999,2018-08-06,100,,SH,600373,close,order_13975460,deal_58136270
2018-08-06,28,46.978848,2018-08-06,100,,SH,600309,close,order_68734092,deal_34856720
2018-08-06,29,8.628768,2018-08-06,100,,SH,601006,close,order_41927850,deal_96753102
2018-08-06,30,11.68479,2018-08-06,100,,SH,601997,close,order_07819542,deal_64729013
2018-08-06,31,14.011761000000002,2018-08-06,100,,SH,601211,close,order_19805264,deal_26497058
2018-08-06,32,12.274023,2018-08-06,100,,SH,600233,close,order_18075962,deal_18926450
2018-08-06,33,6.0409250000000005,2018-08-06,100,,SZ,000069,close,order_67459231,deal_16958037
2018-08-06,34,4.443325000000001,2018-08-06,100,,SZ,000060,close,order_75096842,deal_27640519
2018-08-06,35,12.34146,2018-08-06,100,,SZ,002202,close,order_78195624,deal_80136429
2018-08-06,36,8.808534000000002,2018-08-06,100,,SH,600061,close,order_78324916,deal_16825097
2018-08-07,0,7.470276,2018-08-07,100,,SH,600015,close,order_89403627,deal_79012483
2018-08-07,1,7.030848,2018-08-07,100,,SH,600816,close,order_03614875,deal_50726438
2018-08-07,2,9.146260000000002,2018-08-07,100,,SZ,000001,close,order_42390576,deal_86523097
2018-08-07,3,26.096031000000004,2018-08-07,100,,SH,600271,close,order_72381564,deal_53971860
2018-08-07,4,5.952252,2018-08-07,100,,SH,600016,close,order_52749130,deal_34068512
2018-08-07,5,6.751212000000001,2018-08-07,100,,SH,600376,close,order_50672138,deal_06182754
2018-08-07,6,7.9496519999999995,2018-08-07,100,,SH,600926,close,order_57106943,deal_47032695
2018-08-07,7,5.183253,2018-08-07,100,,SH,600704,close,order_13957642,deal_59126830
2018-08-07,8,13.589585000000001,2018-08-07,100,,SZ,002601,close,order_32401678,deal_92107486
2018-08-07,9,3.655242,2018-08-07,100,,SH,601600,close,order_98045713,deal_13952764
2018-08-07,10,43.05532,2018-08-07,100,,SZ,000938,close,order_20965471,deal_28913704
2018-08-07,11,6.3017970000000005,2018-08-07,100,,SH,600438,close,order_16537084,deal_02894615
2018-08-07,12,4.084683,2018-08-07,100,,SH,601718,close,order_56781023,deal_82351967
2018-08-08,0,9.577533,2018-08-08,100,,SH,600100,close,order_49813607,deal_19082735
2018-08-08,1,2.736438,2018-08-08,100,,SH,600219,close,order_86029417,deal_24750136
2018-08-08,2,10.153044999999999,2018-08-08,100,,SH,601808,open,order_85140269,deal_29578140
2018-08-08,3,4.1138200000000005,2018-08-08,100,,SZ,000157,close,order_62970134,deal_39472856
2018-08-08,4,2.6765160000000003,2018-08-08,100,,SH,600795,close,order_43718206,deal_57610983
2018-08-08,5,7.470276,2018-08-08,100,,SH,600886,close,order_23184507,deal_49380721
2018-08-08,6,15.250149,2018-08-08,100,,SH,600663,close,order_01754926,deal_47093158
2018-08-08,7,11.752345,2018-08-08,100,,SZ,300070,close,order_03487926,deal_49710582
2018-08-08,8,3.2058270000000006,2018-08-08,100,,SH,601991,close,order_81549367,deal_56893042
2018-08-08,9,23.699150999999997,2018-08-08,100,,SH,600516,close,order_68295174,deal_71429860
2018-08-09,0,15.999174,2018-08-09,100,,SH,600346,close,order_43502971,deal_27361980
2018-08-09,1,4.893630000000001,2018-08-09,100,,SH,600023,close,order_76258341,deal_59204371
2018-08-09,2,16.348719,2018-08-09,100,,SH,600900,close,order_23406157,deal_04879123
2018-08-09,3,5.50165,2018-08-09,100,,SH,600583,open,order_51604872,deal_15492638
2018-08-09,4,7.410354,2018-08-09,100,,SH,600011,close,order_10829375,deal_42970851
2018-08-09,5,4.181254,2018-08-09,100,,SZ,000157,open,order_84653270,deal_59682314
2018-08-09,6,18.30549,2018-08-09,100,,SH,601088,open,order_69347012,deal_65092378
2018-08-09,7,15.604679999999998,2018-08-09,100,,SH,600663,open,order_87563012,deal_17048956
2018-08-09,8,9.002699999999999,2018-08-09,100,,SH,601006,open,order_95328467,deal_45397621
2018-08-10,0,7.552265,2018-08-10,100,,SH,600015,open,order_73950281,deal_94018672
2018-08-10,1,15.494647,2018-08-10,100,,SH,601688,open,order_95273648,deal_90526741
2018-08-10,2,9.242772,2018-08-10,100,,SZ,000001,open,order_37521064,deal_89534761
2018-08-10,3,11.383414,2018-08-10,100,,SH,601229,open,order_10324765,deal_81925763
2018-08-10,4,5.371611000000001,2018-08-10,100,,SH,600688,open,order_86954021,deal_36075248
2018-08-10,5,5.971791,2018-08-10,100,,SH,600016,open,order_61378245,deal_29543176
2018-08-10,6,3.871160999999999,2018-08-10,100,,SH,600369,open,order_50496281,deal_70382956
2018-08-10,7,8.062418000000001,2018-08-10,100,,SH,600926,open,order_95381742,deal_18352074
2018-08-10,8,13.984194,2018-08-10,100,,SZ,002601,open,order_87096415,deal_96410385
2018-08-10,9,6.461589000000001,2018-08-10,100,,SH,601958,close,order_28653470,deal_48259106
2018-08-10,10,4.311292999999999,2018-08-10,100,,SH,601018,open,order_01368249,deal_86352401
2018-08-10,11,3.7911369999999995,2018-08-10,100,,SH,601600,open,order_03624981,deal_51296374
2018-08-10,12,4.821445999999999,2018-08-10,100,,SZ,000060,open,order_87351240,deal_01536742
2018-08-13,0,16.214863,2018-08-13,100,,SH,600346,open,order_81576902,deal_84901632
2018-08-13,1,27.278181000000004,2018-08-13,100,,SH,600887,open,order_65172849,deal_40326587
2018-08-13,2,29.238768999999998,2018-08-13,100,,SH,600588,open,order_12479068,deal_39158647
2018-08-13,3,10.003,2018-08-13,100,,SH,600100,open,order_93481752,deal_91564027
2018-08-13,4,8.0024,2018-08-13,100,,SH,601611,open,order_87406293,deal_46853012
2018-08-13,5,8.808534000000002,2018-08-13,100,,SH,601838,close,order_03561874,deal_12047395
2018-08-13,6,6.822045999999999,2018-08-13,100,,SH,600089,open,order_15607294,deal_48379560
2018-08-13,7,29.068718,2018-08-13,100,,SH,600271,open,order_19867354,deal_85731296
2018-08-13,8,2.910872999999999,2018-08-13,100,,SZ,000709,open,order_12746835,deal_08654123
2018-08-13,9,6.541962,2018-08-13,100,,SZ,000876,open,order_25698174,deal_02491658
2018-08-13,10,33.41002,2018-08-13,100,,SH,601601,open,order_16574298,deal_12647035
2018-08-13,11,5.751725,2018-08-13,100,,SH,601985,open,order_54837126,deal_35098627
2018-08-13,12,36.83104599999999,2018-08-13,100,,SZ,002153,open,order_17943850,deal_60132897
2018-08-13,13,6.922076,2018-08-13,100,,SH,600376,open,order_76092513,deal_95378401
2018-08-13,14,4.191256999999999,2018-08-13,100,,SH,601989,open,order_38596420,deal_15260748
2018-08-13,15,38.621583,2018-08-13,100,,SZ,300033,open,order_53421860,deal_47683925
2018-08-13,16,11.80354,2018-08-13,100,,SH,600804,open,order_24913508,deal_06432158
2018-08-13,17,6.411922999999999,2018-08-13,100,,SH,601958,open,order_72416590,deal_02493718
2018-08-13,18,6.561967999999999,2018-08-13,100,,SZ,000069,open,order_63198740,deal_13490562
2018-08-13,19,4.30129,2018-08-13,100,,SH,601718,open,order_97453180,deal_94015863
2018-08-13,20,13.313993,2018-08-13,100,,SZ,000776,open,order_16340287,deal_34527189
2018-08-14,0,18.175451000000002,2018-08-14,100,,SH,600482,open,order_45639210,deal_86392047
2018-08-14,1,5.363019,2018-08-14,100,,SH,601398,close,order_28650479,deal_34902561
2018-08-14,2,8.976515000000001,2018-08-14,100,,SZ,000001,close,order_80235719,deal_24571098
2018-08-14,3,4.613994,2018-08-14,100,,SH,600705,close,order_03526819,deal_89701536
2018-08-14,4,6.661329,2018-08-14,100,,SH,601939,close,order_32064759,deal_15987346
2018-08-14,5,7.612283,2018-08-14,100,,SH,601225,open,order_25609738,deal_10395684
2018-08-14,6,8.337475000000001,2018-08-14,100,,SZ,001965,close,order_34186205,deal_10439586
2018-08-14,7,23.40702,2018-08-14,100,,SH,600487,open,order_47689530,deal_02784165
2018-08-14,8,5.842395,2018-08-14,100,,SH,600016,close,order_91734085,deal_89763251
2018-08-14,9,3.3309989999999994,2018-08-14,100,,SH,601216,open,order_82479103,deal_47359280
2018-08-14,10,7.8797429999999995,2018-08-14,100,,SH,600926,close,order_78094123,deal_40162598
2018-08-14,11,38.00291,2018-08-14,100,,SZ,300033,close,order_83549276,deal_28354697
2018-08-14,12,6.962088,2018-08-14,100,,SZ,002470,open,order_67029853,deal_86512904
2018-08-14,13,6.351732000000001,2018-08-14,100,,SH,601958,close,order_69081423,deal_37604815
2018-08-14,14,5.521655999999999,2018-08-14,100,,SH,601228,open,order_74263859,deal_80432519
2018-08-15,0,7.300497,2018-08-15,100,,SH,600015,close,order_38461057,deal_82403615
2018-08-15,1,8.379093000000001,2018-08-15,100,,SH,600674,close,order_38265094,deal_93026174
2018-08-15,2,14.78076,2018-08-15,100,,SH,601688,close,order_59321874,deal_39480156
2018-08-15,3,8.862658,2018-08-15,100,,SH,600522,open,order_26348715,deal_36547182
2018-08-15,4,3.4754760000000005,2018-08-15,100,,SH,601288,close,order_12389745,deal_43761589
2018-08-15,5,6.601407,2018-08-15,100,,SH,600089,close,order_42036789,deal_27053619
2018-08-15,6,18.951529999999998,2018-08-15,100,,SZ,002558,close,order_30581492,deal_23054987
2018-08-15,7,17.775331,2018-08-15,100,,SZ,002475,open,order_89457632,deal_81967534
2018-08-15,8,7.242171999999999,2018-08-15,100,,SZ,002673,open,order_03472859,deal_53872496
2018-08-15,9,2.805785,2018-08-15,100,,SZ,000709,close,order_24065819,deal_80371954
2018-08-15,10,2.366919,2018-08-15,100,,SH,601866,close,order_36827154,deal_87431592
2018-08-15,11,7.32899,2018-08-15,100,,SZ,002608,close,order_79382140,deal_01834267
2018-08-15,12,32.08823100000001,2018-08-15,100,,SH,601601,close,order_93816427,deal_72964510
2018-08-15,13,3.2158140000000004,2018-08-15,100,,SH,601216,close,order_70319482,deal_59830214
2018-08-15,14,67.56026200000001,2018-08-15,100,,SH,600276,open,order_20765913,deal_92354087
2018-08-15,15,17.297483999999997,2018-08-15,100,,SH,601088,close,order_86305149,deal_98267501
2018-08-15,16,42.15264199999999,2018-08-15,100,,SZ,002594,open,order_28154397,deal_91678502
2018-08-15,17,6.120805000000001,2018-08-15,100,,SZ,000898,close,order_69085743,deal_13760289
2018-08-15,18,15.634688999999998,2018-08-15,100,,SZ,000063,open,order_19784523,deal_08941325
2018-08-15,19,3.655242,2018-08-15,100,,SH,600369,close,order_01538769,deal_34621708
2018-08-15,20,4.184553000000001,2018-08-15,100,,SH,601018,close,order_15403762,deal_70239814
2018-08-15,21,46.804037,2018-08-15,100,,SZ,000938,open,order_82971563,deal_29531406
2018-08-15,22,6.2905500000000005,2018-08-15,100,,SZ,000069,close,order_06592418,deal_90371584
2018-08-15,23,12.840710000000001,2018-08-15,100,,SZ,000776,close,order_95630781,deal_83726519
2018-08-16,0,8.059509,2018-08-16,100,,SH,600019,close,order_27680593,deal_62894153
2018-08-16,1,1.567959,2018-08-16,100,,SH,600010,close,order_71580364,deal_71608392
2018-08-16,2,4.003985,2018-08-16,100,,SZ,000959,close,order_89523461,deal_16930425
2018-08-16,3,6.3717060000000005,2018-08-16,100,,SH,600028,close,order_54210387,deal_18053247
2018-08-16,4,7.29051,2018-08-16,100,,SH,600068,close,order_31452096,deal_03976451
2018-08-16,5,7.330458,2018-08-16,100,,SH,601225,close,order_48192607,deal_53918640
2018-08-16,6,17.45378,2018-08-16,100,,SZ,002475,close,order_79562483,deal_76918342
2018-08-16,7,39.961985,2018-08-16,100,,SZ,300122,open,order_83197452,deal_03765981
2018-08-16,8,11.025648,2018-08-16,100,,SH,601229,close,order_45810923,deal_02489135
2018-08-16,9,6.621381,2018-08-16,100,,SH,601117,close,order_10598672,deal_03529814
2018-08-16,10,6.5401750000000005,2018-08-16,100,,SZ,000983,close,order_96057813,deal_75901836
2018-08-16,11,26.695251,2018-08-16,100,,SH,600036,close,order_34198607,deal_85136972
2018-08-16,12,14.810721000000001,2018-08-16,100,,SH,601166,close,order_09742315,deal_13786295
2018-08-16,13,6.779815,2018-08-16,100,,SZ,002470,close,order_92451760,deal_58410736
2018-08-16,14,22.736819,2018-08-16,100,,SZ,000002,open,order_27851490,deal_76081429
2018-08-16,15,3.6252810000000006,2018-08-16,100,,SH,601600,close,order_89671243,deal_40931852
2018-08-16,16,5.522811000000001,2018-08-16,100,,SH,601668,close,order_47859632,deal_39586710
2018-08-16,17,16.25558,2018-08-16,100,,SZ,002142,close,order_87256430,deal_26537089
2018-08-16,18,3.9348780000000003,2018-08-16,100,,SH,601718,close,order_35104627,deal_71985063
2018-08-16,19,3.505437,2018-08-16,100,,SH,601992,close,order_72415869,deal_79851402
2018-08-17,0,15.110331,2018-08-17,100,,SH,600346,close,order_41657320,deal_05172398
2018-08-17,1,25.456863000000002,2018-08-17,100,,SH,600887,close,order_24503618,deal_23407569
2018-08-17,2,8.828508000000001,2018-08-17,100,,SH,600100,close,order_84139652,deal_49603257
2018-08-17,3,9.957039000000002,2018-08-17,100,,SH,600000,close,order_19480563,deal_73692845
2018-08-17,4,4.853682000000001,2018-08-17,100,,SH,601898,close,order_15294706,deal_64978203
2018-08-17,5,5.153292,2018-08-17,100,,SH,600688,close,order_70439165,deal_10258463
2018-08-17,6,4.043925000000001,2018-08-17,100,,SZ,000157,close,order_60437189,deal_97125068
2018-08-17,7,35.144253000000006,2018-08-17,100,,SH,600585,close,order_32856970,deal_46938270
2018-08-17,8,3.066009,2018-08-17,100,,SH,600170,close,order_43816290,deal_39267105
2018-08-17,9,5.39298,2018-08-17,100,,SH,601669,close,order_45783261,deal_20365471
2018-08-17,10,6.0908500000000005,2018-08-17,100,,SZ,000876,close,order_72135869,deal_03621587
2018-08-17,11,6.681303000000001,2018-08-17,100,,SH,600376,close,order_47690321,deal_67031428
2018-08-17,12,4.024761000000001,2018-08-17,100,,SH,601989,close,order_59760314,deal_06319284
2018-08-17,13,10.805934,2018-08-17,100,,SH,600804,close,order_26147509,deal_31457692
2018-08-17,14,12.613581000000002,2018-08-17,100,,SH,601800,close,order_82061795,deal_25379846
2018-08-17,15,22.645979999999998,2018-08-17,100,,SZ,000002,close,order_26318054,deal_27431805
2018-08-17,16,15.030435,2018-08-17,100,,SH,600663,close,order_58309761,deal_18259734
2018-08-17,17,6.022161,2018-08-17,100,,SH,600820,close,order_73918520,deal_37649850
2018-08-17,18,4.503235,2018-08-17,100,,SZ,000060,close,order_82690715,deal_52763901
2018-08-20,0,9.068196,2018-08-20,100,,SH,600031,close,order_60319852,deal_03279514
2018-08-20,1,10.163048,2018-08-20,100,,SH,600000,open,order_93506821,deal_53974028
2018-08-20,2,67.20252299999999,2018-08-20,100,,SH,603160,close,order_26739508,deal_76508243
2018-08-20,3,62.808243000000004,2018-08-20,100,,SH,600276,close,order_72950814,deal_36421879
2018-08-20,4,13.130275000000001,2018-08-20,100,,SZ,002601,close,order_04617983,deal_12953876
2018-08-20,5,23.367008000000006,2018-08-20,100,,SZ,000002,open,order_79041825,deal_20361459
2018-08-20,6,8.072420999999999,2018-08-20,100,,SZ,002146,open,order_05837124,deal_04962158
2018-08-21,0,35.140539,2018-08-21,100,,SZ,300136,open,order_65730829,deal_51027948
2018-08-21,1,11.512705,2018-08-21,100,,SZ,002493,close,order_57201396,deal_32471589
2018-08-21,2,10.243072,2018-08-21,100,,SZ,300017,open,order_73045128,deal_52890674
2018-08-21,3,10.933279,2018-08-21,100,,SH,601788,open,order_17832094,deal_78235169
2018-08-21,4,3.515424,2018-08-21,100,,SH,601618,close,order_18043295,deal_76842150
2018-08-21,5,28.008399999999998,2018-08-21,100,,SZ,300124,open,order_62758104,deal_70823514
2018-08-21,6,4.9935,2018-08-21,100,,SH,601228,close,order_86412973,deal_52083674
2018-08-21,7,8.249262,2018-08-21,100,,SH,601766,close,order_19308624,deal_13590286
2018-08-22,0,7.572270999999998,2018-08-22,100,,SH,601881,open,order_91736084,deal_28347160
2018-08-22,1,4.411322999999999,2018-08-22,100,,SZ,000166,open,order_95180342,deal_62507834
2018-08-22,2,4.183715000000001,2018-08-22,100,,SZ,000425,close,order_41276389,deal_51936720
2018-08-22,3,33.970188,2018-08-22,100,,SH,601601,open,order_51940328,deal_52379841
2018-08-22,4,50.835246,2018-08-22,100,,SH,600570,open,order_19453786,deal_14852369
2018-08-22,5,10.58622,2018-08-22,100,,SH,601186,close,order_52168903,deal_67428935
2018-08-22,6,3.921176,2018-08-22,100,,SH,601600,open,order_76928451,deal_35062798
2018-08-22,7,14.784434,2018-08-22,100,,SH,601211,open,order_05287469,deal_07256183
2018-08-22,8,13.414023,2018-08-22,100,,SZ,000776,open,order_59647108,deal_89647125
2018-08-23,0,32.369708,2018-08-23,100,,SZ,002415,open,order_56894207,deal_93482157
2018-08-23,1,9.372810999999999,2018-08-23,100,,SZ,000001,open,order_02458137,deal_37948256
2018-08-23,2,7.532258999999999,2018-08-23,100,,SH,601225,open,order_04871923,deal_51372904
2018-08-23,3,11.313392999999998,2018-08-23,100,,SH,600048,open,order_60278439,deal_46583072
2018-08-23,4,5.9217759999999995,2018-08-23,100,,SZ,000961,open,order_65413027,deal_07643958
2018-08-23,5,22.30669,2018-08-23,100,,SH,601877,open,order_10569732,deal_04918732
2018-08-23,6,6.772030999999999,2018-08-23,100,,SZ,002470,open,order_34852710,deal_23146975
2018-08-23,7,62.158642,2018-08-23,100,,SH,601318,open,order_10856392,deal_80429617
2018-08-23,8,43.893164,2018-08-23,100,,SZ,002008,open,order_52938140,deal_72865190
2018-08-23,9,6.561967999999999,2018-08-23,100,,SH,601555,open,order_35902164,deal_49506138
2018-08-24,0,26.367908000000003,2018-08-24,100,,SH,600887,open,order_25301987,deal_58476102
2018-08-24,1,15.634688999999998,2018-08-24,100,,SH,601688,open,order_91874235,deal_79820654
2018-08-24,2,3.621085999999999,2018-08-24,100,,SH,601288,open,order_49875210,deal_59840271
2018-08-24,3,7.392217,2018-08-24,100,,SH,601111,open,order_03546927,deal_04267983
2018-08-24,4,24.017203,2018-08-24,100,,SZ,300408,open,order_87902564,deal_90281347
2018-08-24,5,11.453434999999999,2018-08-24,100,,SH,601229,open,order_53478192,deal_53986420
2018-08-24,6,68.090421,2018-08-24,100,,SH,603288,open,order_71064853,deal_28390657
2018-08-24,7,8.652595,2018-08-24,100,,SH,600958,open,order_31602945,deal_21954607
2018-08-24,8,34.020202999999995,2018-08-24,100,,SZ,300003,open,order_86793405,deal_02385947
2018-08-24,9,4.081224,2018-08-24,100,,SH,601989,open,order_76924035,deal_42876091
2018-08-24,10,15.414622999999999,2018-08-24,100,,SH,601166,open,order_16845203,deal_27354910
2018-08-24,11,46.443929,2018-08-24,100,,SH,601336,open,order_13594268,deal_27415960
2018-08-24,12,6.682003999999999,2018-08-24,100,,SH,600029,open,order_50172938,deal_61425390
2018-08-24,13,6.842052,2018-08-24,100,,SH,600109,open,order_82635701,deal_13754629
2018-08-24,14,22.586774000000002,2018-08-24,100,,SH,601628,open,order_46273589,deal_95142863
2018-08-24,15,22.666798,2018-08-24,100,,SH,600535,open,order_49312607,deal_61859702
2018-08-24,16,6.391916999999999,2018-08-24,100,,SZ,002500,open,order_01236985,deal_12056437
2018-08-27,0,7.722315999999999,2018-08-27,100,,SH,600015,open,order_85627301,deal_32907614
2018-08-27,1,17.255174999999998,2018-08-27,100,,SZ,002456,open,order_03862514,deal_98456130
2018-08-27,2,3.731119,2018-08-27,100,,SZ,000725,open,order_72140683,deal_38169470
2018-08-27,3,9.872960999999998,2018-08-27,100,,SH,600100,open,order_48601237,deal_84563927
2018-08-27,4,13.364007999999998,2018-08-27,100,,SH,600999,open,order_05217483,deal_28574316
2018-08-27,5,3.5610679999999992,2018-08-27,100,,SH,601988,open,order_76394128,deal_23094175
2018-08-27,6,17.40522,2018-08-27,100,,SZ,001979,open,order_70985462,deal_17039248
2018-08-27,7,33.009899999999995,2018-08-27,100,,SH,601021,open,order_45073689,deal_68052913
2018-08-27,8,5.5716709999999985,2018-08-27,100,,SH,600115,open,order_83062415,deal_68213450
2018-08-27,9,30.209060000000004,2018-08-27,100,,SZ,002230,open,order_53061489,deal_46175230
2018-08-27,10,6.832049,2018-08-27,100,,SH,600028,open,order_24367509,deal_29517680
2018-08-27,11,5.081524,2018-08-27,100,,SH,601898,open,order_74820315,deal_61274085
2018-08-27,12,7.10213,2018-08-27,100,,SH,600177,open,order_59213647,deal_58206413
2018-08-27,13,6.7420219999999995,2018-08-27,100,,SH,600489,open,order_93851027,deal_92064753
2018-08-27,14,7.722315999999999,2018-08-27,100,,SH,601933,open,order_17250943,deal_34795182
2018-08-27,15,36.100826999999995,2018-08-27,100,,SZ,002007,open,order_09628754,deal_61942738
2018-08-27,16,25.427626,2018-08-27,100,,SH,600660,open,order_90163748,deal_86072314
2018-08-27,17,6.041812,2018-08-27,100,,SH,600016,open,order_41578692,deal_13894765
2018-08-27,18,70.381108,2018-08-27,100,,SH,600276,open,order_54281973,deal_29047516
2018-08-27,19,13.20396,2018-08-27,100,,SZ,300059,open,order_87316095,deal_73059618
2018-08-27,20,10.80324,2018-08-27,100,,SH,601186,open,order_25067841,deal_18573906
2018-08-27,21,2.3306989999999996,2018-08-27,100,,SH,601099,open,order_97502614,deal_49268503
2018-08-27,22,13.43981,2018-08-27,100,,SZ,002310,close,order_20568714,deal_76089523
2018-08-27,23,6.72989,2018-08-27,100,,SZ,002470,close,order_41930762,deal_49026187
2018-08-27,24,13.964188,2018-08-27,100,,SZ,002601,open,order_16280379,deal_96240781
2018-08-27,25,47.024103,2018-08-27,100,,SZ,000963,open,order_52769481,deal_51032948
2018-08-27,26,8.852655,2018-08-27,100,,SZ,002065,open,order_19268073,deal_23107584
2018-08-27,27,3.551065,2018-08-27,100,,SH,601618,open,order_59374208,deal_59268413
2018-08-27,28,37.521252999999994,2018-08-27,100,,SH,600038,open,order_96782153,deal_43605127
2018-08-27,29,5.691707,2018-08-27,100,,SH,601328,open,order_42735180,deal_02465987
2018-08-27,30,16.344902,2018-08-27,100,,SH,600030,open,order_49602587,deal_81479063
2018-08-27,31,12.233668999999999,2018-08-27,100,,SH,601997,open,order_54236871,deal_71826453
2018-08-27,32,8.932679,2018-08-27,100,,SH,600383,open,order_49538176,deal_92450378
2018-08-27,33,6.822045999999999,2018-08-27,100,,SZ,000728,open,order_87916042,deal_36574108
2018-08-27,34,3.7111129999999997,2018-08-27,100,,SH,601818,open,order_62983450,deal_07386142
2018-08-27,35,6.321895999999998,2018-08-27,100,,SH,600919,open,order_15034798,deal_39740215
2018-08-27,36,12.923876,2018-08-27,100,,SZ,002202,open,order_32614709,deal_41729586
2018-08-28,0,16.424926000000003,2018-08-28,100,,SH,600346,open,order_25138607,deal_16980273
2018-08-28,1,6.031808999999998,2018-08-28,100,,SH,601998,open,order_05417362,deal_83290614
2018-08-28,2,7.752325,2018-08-28,100,,SH,600390,open,order_93140728,deal_07546312
2018-08-28,3,10.543162,2018-08-28,100,,SH,601238,open,order_03287695,deal_01623984
2018-08-28,4,25.917772999999997,2018-08-28,100,,SH,601155,open,order_65843019,deal_73859104
2018-08-28,5,5.521655999999999,2018-08-28,100,,SH,601398,open,order_19647280,deal_95804723
2018-08-28,6,24.127235999999996,2018-08-28,100,,SH,600340,open,order_32016497,deal_01743985
2018-08-28,7,2.950885,2018-08-28,100,,SZ,000100,open,order_45781063,deal_59607324
2018-08-28,8,9.102730000000001,2018-08-28,100,,SH,601838,open,order_38620175,deal_49603187
2018-08-28,9,6.962088,2018-08-28,100,,SH,601939,open,order_03672951,deal_80569147
2018-08-28,10,5.461638000000001,2018-08-28,100,,SH,600688,open,order_19683702,deal_03589124
2018-08-28,11,11.683504000000001,2018-08-28,100,,SZ,002555,open,order_50692478,deal_65493287
2018-08-28,12,37.621283,2018-08-28,100,,SH,600585,open,order_47210869,deal_39068571
2018-08-28,13,6.301889999999999,2018-08-28,100,,SH,600606,open,order_48250139,deal_35172069
2018-08-28,14,13.313993,2018-08-28,100,,SH,600372,open,order_32875904,deal_70631428
2018-08-28,15,8.452534999999997,2018-08-28,100,,SZ,001965,open,order_79850124,deal_17859632
2018-08-28,16,16.905070000000002,2018-08-28,100,,SZ,000623,open,order_06245178,deal_64925817
2018-08-28,17,75.262572,2018-08-28,100,,SH,603160,open,order_53817496,deal_67312984
2018-08-28,18,15.544661999999999,2018-08-28,100,,SZ,000768,open,order_60479815,deal_97041283
2018-08-28,19,18.205460000000002,2018-08-28,100,,SH,601088,open,order_34752918,deal_10534267
2018-08-28,20,28.638589000000003,2018-08-28,100,,SH,600036,open,order_05426973,deal_78036945
2018-08-28,21,38.42152299999999,2018-08-28,100,,SZ,300033,open,order_36982574,deal_01827953
2018-08-28,22,23.467038,2018-08-28,100,,SH,600893,open,order_75640183,deal_24365789
2018-08-28,23,17.145142,2018-08-28,100,,SZ,002044,open,order_23894561,deal_52014378
2018-08-28,24,11.523456,2018-08-28,100,,SH,600804,open,order_53864971,deal_32681597
2018-08-28,25,10.613183,2018-08-28,100,,SH,600176,open,order_59816207,deal_09685341
2018-08-28,26,3.4410320000000003,2018-08-28,100,,SH,601899,open,order_68471903,deal_72315869
2018-08-28,27,22.826846,2018-08-28,100,,SH,600547,open,order_73298154,deal_40389615
2018-08-28,28,9.042712,2018-08-28,100,,SZ,002241,open,order_05367829,deal_94306857
2018-08-29,0,16.664998,2018-08-29,100,,SZ,300024,open,order_07593248,deal_95173048
2018-08-29,1,64.19925400000001,2018-08-29,100,,SH,601888,open,order_31754980,deal_30452917
2018-08-29,2,32.079620999999996,2018-08-29,100,,SH,600085,open,order_52780164,deal_96058132
2018-08-29,3,4.331299,2018-08-29,100,,SZ,000959,open,order_70852641,deal_09213576
2018-08-29,4,7.4322289999999995,2018-08-29,100,,SH,601009,open,order_65340892,deal_20137584
2018-08-29,5,2.80084,2018-08-29,100,,SH,600219,open,order_24875396,deal_47182306
2018-08-29,6,25.857754999999997,2018-08-29,100,,SH,601360,open,order_30987251,deal_78530961
